dhash,path,split,domain,eight_class,split_set
1c17332b3337170e,data/alzheimers/VeryMildDemented/9940972f-0c58-49db-ad6a-7ede09ed2bdd.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
1c17332b3337170e,data/alzheimers/NonDemented/0c8033f0-3979-43a1-94ed-9b920ddc45e6.jpg,train,dementia,dementia_NonDemented,"test,train,val"
1c17332b3337170e,data/alzheimers/VeryMildDemented/4a8ff50e-c6ca-4b1e-bcc4-93168c4d4a34.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
1c17332b3337170e,data/alzheimers/VeryMildDemented/c1d22820-0c57-4fda-bbb6-a5fc9b4e7693.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
1c17332b3337170e,data/alzheimers/NonDemented/436512fb-916d-45fe-bbfd-b9cd35bb80ed.jpg,val,dementia,dementia_NonDemented,"test,train,val"
8e0b2b331717178c,data/alzheimers/VeryMildDemented/9a6998dd-ff93-4cb0-b93d-971ea0855648.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
8e0b2b331717178c,data/alzheimers/VeryMildDemented/0ea8d843-cf72-4f2a-987a-1e4061a23dc2.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
8e0b2b331717178c,data/alzheimers/VeryMildDemented/75023f4e-4a4e-499c-9a6c-f2cd3b968adf.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
8e0b2b331717178c,data/alzheimers/VeryMildDemented/7d875dd9-3923-43ec-9bfb-5403d030e6f5.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
cc1f1f2b331716cc,data/alzheimers/VeryMildDemented/9b65f554-515d-4e6d-acaf-f926d99128d2.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
cc1f1f2b331716cc,data/alzheimers/VeryMildDemented/a64a611d-2966-4cf8-94fa-ba069b759efd.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
1e173b331713170e,data/alzheimers/VeryMildDemented/9d1eb940-2925-401d-a225-c3543d54146b.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
1e173b331713170e,data/alzheimers/VeryMildDemented/be3c2f9e-4d16-4cb3-b422-906122916d8e.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
1e173b331713170e,data/alzheimers/VeryMildDemented/04c4c994-2d94-4c84-a51f-b55100ff1c36.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0c17333b1717170c,data/alzheimers/VeryMildDemented/9d329f4c-e8dd-40cd-a8b6-8d6d4fe875ba.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0c17333b1717170c,data/alzheimers/VeryMildDemented/verymildDem1232.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0c17333b1717170c,data/alzheimers/NonDemented/b0989d8e-5e59-41a4-a5ed-39a4c383fc96.jpg,train,dementia,dementia_NonDemented,"test,train"
0c17333b1717170c,data/alzheimers/NonDemented/nonDem1165.jpg,train,dementia,dementia_NonDemented,"test,train"
0c17333b1717170c,data/alzheimers/NonDemented/nonDem1931.jpg,train,dementia,dementia_NonDemented,"test,train"
0c17132b3317170c,data/alzheimers/VeryMildDemented/9da942df-fb4a-4dea-b3af-3732c2bee1f6.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
0c17132b3317170c,data/alzheimers/MildDemented/9b51e371-0016-4038-9455-95717a2d4bae.jpg,train,dementia,dementia_MildDemented,"test,train,val"
0c17132b3317170c,data/alzheimers/NonDemented/27 (56).jpg,train,dementia,dementia_NonDemented,"test,train,val"
0c17132b3317170c,data/alzheimers/MildDemented/29 (13).jpg,val,dementia,dementia_MildDemented,"test,train,val"
0c17132b3317170c,data/alzheimers/VeryMildDemented/5ea95b04-456d-4603-8d02-c82959699846.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
16176b2b1733171e,data/alzheimers/VeryMildDemented/9deceb4d-0287-48c8-95ff-3d254d16e47f.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
16176b2b1733171e,data/alzheimers/VeryMildDemented/278bebab-7dce-4b04-ac76-8c525cd76c2d.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
cc1f3723331796cc,data/alzheimers/VeryMildDemented/9e02dcc1-c5d1-40b9-85be-de44f6e62f54.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
cc1f3723331796cc,data/alzheimers/VeryMildDemented/b2ca70d2-7944-492d-a89f-75e78d2cd3b9.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0e17332b3333171e,data/alzheimers/VeryMildDemented/9e926031-2866-47f5-a5fa-8c64e6a0debb.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0e17332b3333171e,data/alzheimers/VeryMildDemented/5c04c008-0a1a-48b7-bf65-911850da7418.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0e17332b3333171e,data/alzheimers/VeryMildDemented/5fbc927c-5f29-4967-82c5-520bee2077ad.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0e17332b3333171e,data/alzheimers/VeryMildDemented/ecb3e622-0eb0-4332-b5ab-14f5bf3c93e6.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
4c8f2b3117171786,data/alzheimers/VeryMildDemented/9ee6c2fc-7f42-4569-88cd-3ea8fad01559.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
4c8f2b3117171786,data/alzheimers/ModerateDemented/35000375-f90c-4ec7-abd2-17a2601961f3.jpg,train,dementia,dementia_ModerateDemented,"test,train"
0617337317171716,data/alzheimers/VeryMildDemented/9f40b712-0f20-420e-8e7b-319ab9de35f5.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
0617337317171716,data/alzheimers/NonDemented/8cddb671-41e8-446a-8a15-2a0798eb8178.jpg,train,dementia,dementia_NonDemented,"test,train,val"
0617337317171716,data/alzheimers/VeryMildDemented/7e263e9a-ca6a-4c0e-a09e-f33421ac3eae.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0617337317171716,data/alzheimers/VeryMildDemented/9f89100c-42ea-4ef9-81a2-aba6d31ee02c.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0617337317171716,data/alzheimers/VeryMildDemented/f596bd80-f25d-46ad-9f4d-aa5596038b52.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0617333333331716,data/alzheimers/VeryMildDemented/9f5dd76d-062b-489b-ada1-e187578c0444.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
0617333333331716,data/alzheimers/VeryMildDemented/c579c80d-a119-42d2-b9bb-4fa6f205d438.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
0617333333331716,data/alzheimers/NonDemented/9a6a65aa-5877-46ce-a088-ac0d578f0250.jpg,train,dementia,dementia_NonDemented,"test,train,val"
0617333333331716,data/alzheimers/NonDemented/b9d048cd-872d-4de3-a292-4f9151c0eb6a.jpg,train,dementia,dementia_NonDemented,"test,train,val"
0617333333331716,data/alzheimers/VeryMildDemented/b6521726-f552-4db6-b340-3b52a77a573c.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0617333333331716,data/alzheimers/VeryMildDemented/ef79c469-4ba8-4e42-80c4-0e95b4a37f38.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0617333333331716,data/alzheimers/NonDemented/c12705a9-7a47-4020-b58a-f1a581015586.jpg,val,dementia,dementia_NonDemented,"test,train,val"
0617333333331716,data/alzheimers/VeryMildDemented/fcdba458-180e-4151-b7c6-ac398f2ee5f9.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0e1723231333171e,data/alzheimers/VeryMildDemented/9f651de2-c245-4e9a-8f61-71f49cad461c.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0e1723231333171e,data/alzheimers/VeryMildDemented/e37c3dd4-9125-4ebe-b4f3-ac7037c73f4f.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
081713333317160c,data/alzheimers/VeryMildDemented/a01d67d2-2253-40d8-8616-babefb8919b2.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
081713333317160c,data/alzheimers/VeryMildDemented/32 (22).jpg,train,dementia,dementia_VeryMildDemented,"test,train"
081713333317160c,data/alzheimers/VeryMildDemented/4ebe873e-f0bf-41de-88e7-7270e34082ec.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
081713333317160c,data/alzheimers/VeryMildDemented/7fff7076-f776-41e4-b83b-b6bf204ad29b.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
1617593317331716,data/alzheimers/VeryMildDemented/a16cf5a9-1aba-44d4-b62e-ac0f9c0fa18c.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
1617593317331716,data/alzheimers/VeryMildDemented/a6ac59e9-c829-4b9b-bde3-61ac7b72e268.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
8c1733331737169c,data/alzheimers/VeryMildDemented/a19031a7-ca1c-4387-a863-b0479d44a358.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
8c1733331737169c,data/alzheimers/VeryMildDemented/e751be4a-eb17-4b32-aa73-abb65f505ca3.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
8c0637371717179e,data/alzheimers/VeryMildDemented/a1dca840-b6c5-416b-90af-2de844085b6b.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
8c0637371717179e,data/alzheimers/NonDemented/8f34870f-1cad-4061-a33e-e13c17934622.jpg,train,dementia,dementia_NonDemented,"test,train"
1e17372b3333171c,data/alzheimers/VeryMildDemented/a2134ff9-fc57-4b93-9a29-8e44b1bfbc82.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
1e17372b3333171c,data/alzheimers/VeryMildDemented/f7263131-2bf0-48d1-868c-79aa4b0db39d.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
1e17372b3333171c,data/alzheimers/VeryMildDemented/6bba23ad-76c6-4557-9f3e-44f9953a0a87.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
1e17372b3333171c,data/alzheimers/VeryMildDemented/ef7e7794-71af-4e9c-b178-72b1551434d3.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
1e17372b3333171c,data/alzheimers/VeryMildDemented/61c1abf9-39e6-458e-ac40-938f896e25f1.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
cc16172b3317964c,data/alzheimers/VeryMildDemented/a3d64b80-6125-4c80-9a6f-d48e5a61723f.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
cc16172b3317964c,data/alzheimers/VeryMildDemented/945b53e2-b0d1-4e08-9b9e-9ac87e8db581.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
080e27271717171e,data/alzheimers/VeryMildDemented/a4405ce2-0c4b-47fb-b2da-7ba2050d0d93.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
080e27271717171e,data/alzheimers/NonDemented/3e4d4a96-1e71-43b8-be2c-3f3d6f363c89.jpg,train,dementia,dementia_NonDemented,"test,train"
080e27271717171e,data/alzheimers/VeryMildDemented/cebe255b-9d9d-47dc-8461-a6ab4bcd7177.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0417372b2b17170c,data/alzheimers/VeryMildDemented/a4582db4-fc78-4b3d-b13f-2b7a1d07ed00.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
0417372b2b17170c,data/alzheimers/MildDemented/34785fb6-0031-40d8-8449-b240f222ef67.jpg,train,dementia,dementia_MildDemented,"test,train,val"
0417372b2b17170c,data/alzheimers/MildDemented/92f2fcde-c4a4-4289-bad1-bdb534ef6495.jpg,train,dementia,dementia_MildDemented,"test,train,val"
0417372b2b17170c,data/alzheimers/NonDemented/b311d9b3-d61b-490b-b806-88566bbb17e2.jpg,train,dementia,dementia_NonDemented,"test,train,val"
0417372b2b17170c,data/alzheimers/VeryMildDemented/03b2a3c3-687a-472a-88ea-7a3555365b19.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0417372b2b17170c,data/alzheimers/VeryMildDemented/388022ee-7061-4e04-bebe-1a70ee059b56.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0417372b2b17170c,data/alzheimers/VeryMildDemented/ce141678-6455-400b-b354-aefb520726ef.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0417372b2b17170c,data/alzheimers/VeryMildDemented/cfb36da0-c3ec-4eb3-a338-63395f64dcd7.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0417372b2b17170c,data/alzheimers/VeryMildDemented/f4977122-4cac-4468-be66-1b225a28bf32.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0c17333b3317170c,data/alzheimers/VeryMildDemented/a47af5ed-86ac-429b-a5f1-bccff6e54abd.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0c17333b3317170c,data/alzheimers/MildDemented/5f92cade-2f99-41d2-a80c-3a92c96f7962.jpg,train,dementia,dementia_MildDemented,"test,train"
0c17333b3317170c,data/alzheimers/NonDemented/57609cfd-067d-469d-a5f4-43dded25b503.jpg,train,dementia,dementia_NonDemented,"test,train"
cc173333331317cc,data/alzheimers/VeryMildDemented/a5119511-ca60-41e5-a75d-bea05c73c1c7.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
cc173333331317cc,data/alzheimers/VeryMildDemented/62c05720-d223-4a64-90e2-6aae2e7cc457.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0c17333313331714,data/alzheimers/VeryMildDemented/a6fbb0d6-2420-49e7-aacd-5897e35cd275.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0c17333313331714,data/alzheimers/VeryMildDemented/4a698192-3db5-422d-a4bd-1e3c12d8af26.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0c17333313331714,data/alzheimers/VeryMildDemented/verymildDem1200.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0c17333313331714,data/alzheimers/VeryMildDemented/verymildDem1270.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0c17333313331714,data/alzheimers/VeryMildDemented/verymildDem1384.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0007131b13131b0e,data/alzheimers/VeryMildDemented/a7b6d395-ff2f-4b63-8cdd-5aa56c84c7e3.jpg,test,dementia,dementia_VeryMildDemented,"test,val"
0007131b13131b0e,data/alzheimers/VeryMildDemented/ecc7b632-0957-4fc6-a221-a051f95fe516.jpg,val,dementia,dementia_VeryMildDemented,"test,val"
9e172b3333370ecc,data/alzheimers/VeryMildDemented/a8bc77bd-10e7-44f9-b5f4-e2ddbe824604.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
9e172b3333370ecc,data/alzheimers/MildDemented/6137c3f7-0834-4dd1-9298-a43b6487b392.jpg,train,dementia,dementia_MildDemented,"test,train"
041717232b17160c,data/alzheimers/VeryMildDemented/a8e5a57e-3d9c-43a1-b3b5-0ac5dc005e8e.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
041717232b17160c,data/alzheimers/VeryMildDemented/31 (5).jpg,train,dementia,dementia_VeryMildDemented,"test,train"
cc173337133316d4,data/alzheimers/VeryMildDemented/a979cbf8-e422-43f6-94c1-f2204616d1d4.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
cc173337133316d4,data/alzheimers/VeryMildDemented/77ffbbce-d024-45a1-b347-f376d60bf410.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
1c1733331733171c,data/alzheimers/VeryMildDemented/a99c56b2-d3e5-494a-80ef-94662a6d289f.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
1c1733331733171c,data/alzheimers/ModerateDemented/e5ae65c8-2ac0-4344-8f0a-0c4ea3a2b2a9.jpg,train,dementia,dementia_ModerateDemented,"test,train"
1c1733331733171c,data/alzheimers/NonDemented/nonDem1074.jpg,train,dementia,dementia_NonDemented,"test,train"
1c1733331733171c,data/alzheimers/NonDemented/nonDem1174.jpg,train,dementia,dementia_NonDemented,"test,train"
0c1713333317160c,data/alzheimers/VeryMildDemented/a9ec4524-b1ef-4483-b8d0-5c4bad1fc86d.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
0c1713333317160c,data/alzheimers/NonDemented/29 (78).jpg,train,dementia,dementia_NonDemented,"test,train,val"
0c1713333317160c,data/alzheimers/NonDemented/31 (56).jpg,train,dementia,dementia_NonDemented,"test,train,val"
0c1713333317160c,data/alzheimers/NonDemented/aed45ef2-7c0f-44d2-b34f-e7f765731fb1.jpg,train,dementia,dementia_NonDemented,"test,train,val"
0c1713333317160c,data/alzheimers/NonDemented/cd1e9334-a2ce-4df0-84f8-82951720e965.jpg,train,dementia,dementia_NonDemented,"test,train,val"
0c1713333317160c,data/alzheimers/VeryMildDemented/30 (22).jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0c1713333317160c,data/alzheimers/VeryMildDemented/42f59698-eef1-45cf-8f24-70d80a1e1906.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0c1713333317160c,data/alzheimers/VeryMildDemented/fe0400f9-1b1a-4dac-ac72-3ccb9c2e2f75.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0c1713333317160c,data/alzheimers/VeryMildDemented/verymildDem1777.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0c1713333317160c,data/alzheimers/VeryMildDemented/31 (22).jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0c1713333317160c,data/alzheimers/VeryMildDemented/c29fb43f-25ee-429c-8c77-cff2885794a2.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0c0b2b2b17331704,data/alzheimers/VeryMildDemented/abf7cef6-1680-4f8b-b2b7-534be14b3de7.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0c0b2b2b17331704,data/alzheimers/VeryMildDemented/b47cad20-7b88-46bb-8daa-c9cf5e9041c3.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0c0b2b2b17331704,data/alzheimers/VeryMildDemented/verymildDem976.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
0c17333323171714,data/alzheimers/VeryMildDemented/ac24261f-92b4-4316-915a-54d9a79682d5.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
0c17333323171714,data/alzheimers/VeryMildDemented/80d582db-f2ec-4f89-91e1-28f32ab711e0.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
0c17333323171714,data/alzheimers/VeryMildDemented/07246b32-2e19-499a-8342-bd5fcb479d2d.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0407132b131b1b0e,data/alzheimers/VeryMildDemented/ac368a67-4ca4-4109-a072-aaf2deaeb7eb.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0407132b131b1b0e,data/alzheimers/MildDemented/b61f1440-7605-430a-9036-251ccda17483.jpg,train,dementia,dementia_MildDemented,"test,train"
cc173333133317cc,data/alzheimers/VeryMildDemented/acb5245e-d925-46ff-8f4f-5487dcbe8088.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
cc173333133317cc,data/alzheimers/VeryMildDemented/8b3ecab4-dce0-4bff-b193-e3d8acf1754b.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
cc173333133317cc,data/alzheimers/VeryMildDemented/b8bd4c62-a283-44cb-929f-83f85ddb0362.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
8c173333171717c6,data/alzheimers/VeryMildDemented/add75a46-4645-4138-a709-76c07689af3c.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
8c173333171717c6,data/alzheimers/VeryMildDemented/7cb29c25-82cb-4a0e-bf56-75a6ebc32221.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
1617332715331716,data/alzheimers/VeryMildDemented/ae0a6223-aef8-47c0-ad5a-a0402b66d853.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
1617332715331716,data/alzheimers/VeryMildDemented/678430fb-5700-445b-8483-6862d1b46514.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
1617331317131716,data/alzheimers/VeryMildDemented/ae21bb87-6b9c-4fe2-9984-82714e04b408.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
1617331317131716,data/alzheimers/NonDemented/4c4db7ec-cf02-4b2c-86f1-fba752312326.jpg,train,dementia,dementia_NonDemented,"test,train,val"
1617331317131716,data/alzheimers/NonDemented/72aa2361-643a-4be2-a2f8-ce58cb749e3d.jpg,train,dementia,dementia_NonDemented,"test,train,val"
1617331317131716,data/alzheimers/VeryMildDemented/e857ba3e-670a-45a8-85e1-f78f9fa8981e.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
1617331317131716,data/alzheimers/VeryMildDemented/a2e6ce54-28db-4fb3-97d1-e9d302e76de2.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0c0f17332b17160c,data/alzheimers/VeryMildDemented/ae50441c-cf20-4c2f-bb2e-145c419a63f5.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0c0f17332b17160c,data/alzheimers/VeryMildDemented/31 (54).jpg,train,dementia,dementia_VeryMildDemented,"test,train"
1e172b233333171e,data/alzheimers/VeryMildDemented/aea7e78a-31de-4304-ac6a-2954b8b6d883.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
1e172b233333171e,data/alzheimers/VeryMildDemented/0f646108-93f3-48e6-9e89-9b6a52906187.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
1e172b233333171e,data/alzheimers/VeryMildDemented/fb35b74f-1e90-42ca-ad63-394b79a11716.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
cc1733171733169c,data/alzheimers/VeryMildDemented/af495332-1539-4a1a-b326-ac8084c57dc8.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
cc1733171733169c,data/alzheimers/VeryMildDemented/91c358d2-380e-4440-9752-86932970bddc.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
cc1733171733169c,data/alzheimers/VeryMildDemented/fcf84a3b-93b4-405c-a113-efbd0c265bef.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
8c17337317171796,data/alzheimers/VeryMildDemented/b08cfc05-fc97-490e-89a7-2169c06c5042.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
8c17337317171796,data/alzheimers/ModerateDemented/80fce707-9195-4eba-808a-19b5f0364fd7.jpg,train,dementia,dementia_ModerateDemented,"test,train"
8e173337171717cc,data/alzheimers/VeryMildDemented/b2771c78-ff18-4508-9cbe-effca798ddee.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
8e173337171717cc,data/alzheimers/VeryMildDemented/ec5a4b44-4f51-46ab-9832-82e89dcdb988.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
8e173337171717cc,data/alzheimers/VeryMildDemented/f216b432-d4a3-444e-a742-d7a7dcce7011.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
141633331717170c,data/alzheimers/VeryMildDemented/b34798cf-ff31-4527-a353-3c662a66ba93.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141633331717170c,data/alzheimers/ModerateDemented/aug_7905_8eb45774-84d9-4470-86dc-941404225dcc.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141633331717170c,data/alzheimers/NonDemented/8c10cbf4-365c-45ca-bcaf-81ab510bb8dc.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141633331717170c,data/alzheimers/ModerateDemented/8eb45774-84d9-4470-86dc-941404225dcc.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
001e372337272e0c,data/alzheimers/VeryMildDemented/b3ef1489-8174-4f6e-942a-6641ece26a48.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
001e372337272e0c,data/alzheimers/NonDemented/aa93b397-bd76-4133-a9f9-351c7f5896da.jpg,train,dementia,dementia_NonDemented,"test,train"
1617233317171706,data/alzheimers/VeryMildDemented/b4460ab8-a515-484d-ad0a-20555278c1a7.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
1617233317171706,data/alzheimers/VeryMildDemented/e0827a8d-ae6f-4a09-936f-bd4b49022517.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
041f2b2b33331714,data/alzheimers/VeryMildDemented/b5214ba4-3187-4093-87c9-e093e8990568.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
041f2b2b33331714,data/alzheimers/VeryMildDemented/f73ee36e-e14b-4c8c-a253-712ac62052c9.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
041f2b2b33331714,data/alzheimers/VeryMildDemented/verymildDem1326.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
cc1723333333168c,data/alzheimers/VeryMildDemented/b5546904-630a-4883-b3b6-f1fc3132d3b9.jpg,test,dementia,dementia_VeryMildDemented,"test,val"
cc1723333333168c,data/alzheimers/VeryMildDemented/7ccc65f5-e531-4946-a397-01c3d875981e.jpg,val,dementia,dementia_VeryMildDemented,"test,val"
0e17717317171706,data/alzheimers/VeryMildDemented/b64f1b9e-af39-4d68-ab85-972235654908.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0e17717317171706,data/alzheimers/VeryMildDemented/8e7fa30e-b909-4363-a253-839ba1b3e7b5.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
1e377b373737268c,data/alzheimers/VeryMildDemented/b6f83397-916b-4010-9b53-e7487be4c64f.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
1e377b373737268c,data/alzheimers/MildDemented/7589eaea-5622-4f90-b1e2-f6a814f99f4d.jpg,train,dementia,dementia_MildDemented,"test,train"
081737233317160c,data/alzheimers/VeryMildDemented/b705d355-37b2-406c-81ce-b8560512a977.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
081737233317160c,data/alzheimers/VeryMildDemented/31 (18).jpg,train,dementia,dementia_VeryMildDemented,"test,train"
081737233317160c,data/alzheimers/VeryMildDemented/32 (18).jpg,train,dementia,dementia_VeryMildDemented,"test,train"
081737233317160c,data/alzheimers/VeryMildDemented/32 (20).jpg,train,dementia,dementia_VeryMildDemented,"test,train"
081737233317160c,data/alzheimers/VeryMildDemented/e5024a1a-7bec-40bf-8b31-33907c795add.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
841733171717178c,data/alzheimers/VeryMildDemented/b70d7018-73bb-45f9-9b11-847424cd8cc2.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
841733171717178c,data/alzheimers/NonDemented/9546437a-2f6c-4e55-b4d9-36a57737b92d.jpg,train,dementia,dementia_NonDemented,"test,train"
0c17173b3333171c,data/alzheimers/VeryMildDemented/b728e504-43b8-4fff-bd69-2563e57f0b2c.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
0c17173b3333171c,data/alzheimers/VeryMildDemented/verymildDem1537.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
063773731717171e,data/alzheimers/VeryMildDemented/b77c0cb3-cc75-4626-a73d-714d0046c60e.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
063773731717171e,data/alzheimers/MildDemented/4759d0a4-4fe8-4625-9e52-0d51dd4b79ec.jpg,train,dementia,dementia_MildDemented,"test,train"
063773731717171e,data/alzheimers/MildDemented/62365fbb-5c3a-4802-abf5-8fcd01b91728.jpg,train,dementia,dementia_MildDemented,"test,train"
063773731717171e,data/alzheimers/VeryMildDemented/932c349e-7215-4987-8538-047dd6181f0b.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
1c1733371717171c,data/alzheimers/VeryMildDemented/b82a1252-a4df-48b0-9327-36a252746592.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
1c1733371717171c,data/alzheimers/NonDemented/78a07e83-2558-42d5-ad77-69bf974ed09a.jpg,train,dementia,dementia_NonDemented,"test,train"
1c1733371717171c,data/alzheimers/NonDemented/nonDem1018.jpg,train,dementia,dementia_NonDemented,"test,train"
1c1733371717171c,data/alzheimers/NonDemented/nonDem1076.jpg,train,dementia,dementia_NonDemented,"test,train"
