sha256,path,split,domain,eight_class,split_set
855b99adf5696d733fa8a6ac25ec7a58d2bad70ca0ff96a6112598454c591331,data/alzheimers/NonDemented/f6af0c7c-c02a-4c46-bac4-d15a8684851c.jpg,test,dementia,dementia_NonDemented,"test,val"
855b99adf5696d733fa8a6ac25ec7a58d2bad70ca0ff96a6112598454c591331,data/alzheimers/NonDemented/60375936-8c3b-48da-93f2-6b56a994c6f6.jpg,val,dementia,dementia_NonDemented,"test,val"
d8ccc4044aa642cc1b426277c0a10425f0354b187de66ecaaa0dd9309b23a3f9,data/alzheimers/VeryMildDemented/0831850c-b3f3-4535-b6f4-2936d8d4c72d.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
d8ccc4044aa642cc1b426277c0a10425f0354b187de66ecaaa0dd9309b23a3f9,data/alzheimers/VeryMildDemented/32798d4f-82ec-4db3-a723-cbda9ddbd45f.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
52627a37ad812dc83824ff41e7ca748bf2b0f46a3b30f6b57e8a7267e24f12da,data/alzheimers/VeryMildDemented/169a5389-5c7f-4a85-9e03-ac43796f43bf.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
52627a37ad812dc83824ff41e7ca748bf2b0f46a3b30f6b57e8a7267e24f12da,data/alzheimers/VeryMildDemented/5b1ad773-182d-410d-8d33-32ba41b4a620.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
66172566da358773acb179fb339a77b34d16252343637b56a947912986924ae5,data/alzheimers/VeryMildDemented/827d2498-dc8b-4084-bea2-141347fe7d1d.jpg,test,dementia,dementia_VeryMildDemented,"test,val"
66172566da358773acb179fb339a77b34d16252343637b56a947912986924ae5,data/alzheimers/VeryMildDemented/612c0d42-f567-4126-9708-eb5af6b11318.jpg,val,dementia,dementia_VeryMildDemented,"test,val"
96a64fafc269ffe15414c781eaa0bc202277a62c6be3e06abb48ebae923840b2,data/alzheimers/VeryMildDemented/a3f9aab8-cf11-4b73-a729-7fa96dba7017.jpg,test,dementia,dementia_VeryMildDemented,"test,train"
96a64fafc269ffe15414c781eaa0bc202277a62c6be3e06abb48ebae923840b2,data/alzheimers/VeryMildDemented/5c1664ef-b382-4529-9221-f203a2d2efdf.jpg,train,dementia,dementia_VeryMildDemented,"test,train"
960155b05ea8f0ddcbcd3a5e29905c2a4b55832f03e5b7d6491c73955960d278,data/brain_tumor/Testing/meningioma/Te-me_0135.jpg,test,tumor,tumor_meningioma,"test,train"
960155b05ea8f0ddcbcd3a5e29905c2a4b55832f03e5b7d6491c73955960d278,data/brain_tumor/Training/meningioma/Tr-me_0071.jpg,train,tumor,tumor_meningioma,"test,train"
f3d00bbb942117c2fb62466414d3c466ca283b678200fe87424e4128b80b2dba,data/brain_tumor/Testing/meningioma/Te-me_0143.jpg,test,tumor,tumor_meningioma,"test,train"
f3d00bbb942117c2fb62466414d3c466ca283b678200fe87424e4128b80b2dba,data/brain_tumor/Training/meningioma/Tr-me_0283.jpg,train,tumor,tumor_meningioma,"test,train"
9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,data/brain_tumor/Testing/notumor/Te-noTr_0001.jpg,test,tumor,tumor_notumor,"test,train,val"
9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,data/brain_tumor/Testing/notumor/Te-no_0031.jpg,test,tumor,tumor_notumor,"test,train,val"
9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,data/brain_tumor/Testing/notumor/Te-no_0067.jpg,test,tumor,tumor_notumor,"test,train,val"
9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,data/brain_tumor/Testing/notumor/Te-no_0084.jpg,test,tumor,tumor_notumor,"test,train,val"
9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,data/brain_tumor/Training/notumor/Tr-no_0347.jpg,train,tumor,tumor_notumor,"test,train,val"
9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,data/brain_tumor/Training/notumor/Tr-no_0373.jpg,train,tumor,tumor_notumor,"test,train,val"
9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,data/brain_tumor/Training/notumor/Tr-no_1088.jpg,train,tumor,tumor_notumor,"test,train,val"
9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,data/brain_tumor/Training/notumor/Tr-no_0331.jpg,val,tumor,tumor_notumor,"test,train,val"
039d0eb6b8493db695929536aa7476f8c472381a7c20de981bfe7e0bdd875a82,data/brain_tumor/Testing/notumor/Te-noTr_0002.jpg,test,tumor,tumor_notumor,"test,train"
039d0eb6b8493db695929536aa7476f8c472381a7c20de981bfe7e0bdd875a82,data/brain_tumor/Training/notumor/Tr-no_0253.jpg,train,tumor,tumor_notumor,"test,train"
f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,data/brain_tumor/Testing/notumor/Te-noTr_0003.jpg,test,tumor,tumor_notumor,"test,train"
f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,data/brain_tumor/Training/notumor/Tr-no_0320.jpg,train,tumor,tumor_notumor,"test,train"
e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,data/brain_tumor/Testing/notumor/Te-noTr_0004.jpg,test,tumor,tumor_notumor,"test,train"
e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,data/brain_tumor/Training/notumor/Tr-no_0255.jpg,train,tumor,tumor_notumor,"test,train"
d8ea17fdb98908199591b41310c56ae6a2b90408287403a45333653e079944b1,data/brain_tumor/Testing/notumor/Te-noTr_0005.jpg,test,tumor,tumor_notumor,"test,train"
d8ea17fdb98908199591b41310c56ae6a2b90408287403a45333653e079944b1,data/brain_tumor/Training/notumor/Tr-no_0258.jpg,train,tumor,tumor_notumor,"test,train"
49d44a7fd256a35903b981a4c7fbd2c3adc0f87f24ed0cf34d83a91aa13441b0,data/brain_tumor/Testing/notumor/Te-noTr_0006.jpg,test,tumor,tumor_notumor,"test,val"
49d44a7fd256a35903b981a4c7fbd2c3adc0f87f24ed0cf34d83a91aa13441b0,data/brain_tumor/Training/notumor/Tr-no_0260.jpg,val,tumor,tumor_notumor,"test,val"
41d847d03ff8e8a80fde982029492adf6c622dc7d78fad2db48b14287c552296,data/brain_tumor/Testing/notumor/Te-noTr_0007.jpg,test,tumor,tumor_notumor,"test,train"
41d847d03ff8e8a80fde982029492adf6c622dc7d78fad2db48b14287c552296,data/brain_tumor/Testing/notumor/Te-no_0088.jpg,test,tumor,tumor_notumor,"test,train"
41d847d03ff8e8a80fde982029492adf6c622dc7d78fad2db48b14287c552296,data/brain_tumor/Training/notumor/Tr-no_0352.jpg,train,tumor,tumor_notumor,"test,train"
41d847d03ff8e8a80fde982029492adf6c622dc7d78fad2db48b14287c552296,data/brain_tumor/Training/notumor/Tr-no_1089.jpg,train,tumor,tumor_notumor,"test,train"
f90baa21f7026f0f5c8595cb4c58a728618b80c679b18dbb42f4e77420262ac5,data/brain_tumor/Testing/notumor/Te-noTr_0008.jpg,test,tumor,tumor_notumor,"test,train"
f90baa21f7026f0f5c8595cb4c58a728618b80c679b18dbb42f4e77420262ac5,data/brain_tumor/Training/notumor/Tr-no_1090.jpg,train,tumor,tumor_notumor,"test,train"
71b3de7ee123124b0cf239be46cde689f527b1b56127ff7668cabca4c6384513,data/brain_tumor/Testing/notumor/Te-noTr_0009.jpg,test,tumor,tumor_notumor,"test,train"
71b3de7ee123124b0cf239be46cde689f527b1b56127ff7668cabca4c6384513,data/brain_tumor/Training/notumor/Tr-no_1091.jpg,train,tumor,tumor_notumor,"test,train"
0d68dc0d87d099ad046fac3ec1359db1561e1c5d45a43e7c91e02a9f2f393df8,data/brain_tumor/Testing/notumor/Te-no_0010.jpg,test,tumor,tumor_notumor,"test,train"
0d68dc0d87d099ad046fac3ec1359db1561e1c5d45a43e7c91e02a9f2f393df8,data/brain_tumor/Training/notumor/Tr-no_1039.jpg,train,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Testing/notumor/Te-no_0011.jpg,test,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Testing/notumor/Te-no_0048.jpg,test,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Testing/notumor/Te-no_0053.jpg,test,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Testing/notumor/Te-no_0068.jpg,test,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Testing/notumor/Te-no_0087.jpg,test,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Training/notumor/Tr-no_0224.jpg,train,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Training/notumor/Tr-no_0268.jpg,train,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Training/notumor/Tr-no_0332.jpg,train,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Training/notumor/Tr-no_0350.jpg,train,tumor,tumor_notumor,"test,train"
136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,data/brain_tumor/Training/notumor/Tr-no_0982.jpg,train,tumor,tumor_notumor,"test,train"
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,data/brain_tumor/Testing/notumor/Te-no_0012.jpg,test,tumor,tumor_notumor,"test,train"
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,data/brain_tumor/Testing/notumor/Te-no_0044.jpg,test,tumor,tumor_notumor,"test,train"
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,data/brain_tumor/Testing/notumor/Te-no_0055.jpg,test,tumor,tumor_notumor,"test,train"
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,data/brain_tumor/Testing/notumor/Te-no_0061.jpg,test,tumor,tumor_notumor,"test,train"
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,data/brain_tumor/Training/notumor/Tr-no_0180.jpg,train,tumor,tumor_notumor,"test,train"
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,data/brain_tumor/Training/notumor/Tr-no_0291.jpg,train,tumor,tumor_notumor,"test,train"
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,data/brain_tumor/Training/notumor/Tr-no_0324.jpg,train,tumor,tumor_notumor,"test,train"
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,data/brain_tumor/Training/notumor/Tr-no_0984.jpg,train,tumor,tumor_notumor,"test,train"
1cc081e753d825a7a043b7968fa48c166d3518426790468025d6674794791327,data/brain_tumor/Testing/notumor/Te-no_0014.jpg,test,tumor,tumor_notumor,"test,train"
1cc081e753d825a7a043b7968fa48c166d3518426790468025d6674794791327,data/brain_tumor/Training/notumor/Tr-no_1173.jpg,train,tumor,tumor_notumor,"test,train"
9cb0bd6ba354991ae933b55af58ca040f3b8db01add876aba09159d7badd3599,data/brain_tumor/Testing/notumor/Te-no_0016.jpg,test,tumor,tumor_notumor,"test,train"
9cb0bd6ba354991ae933b55af58ca040f3b8db01add876aba09159d7badd3599,data/brain_tumor/Training/notumor/Tr-no_1147.jpg,train,tumor,tumor_notumor,"test,train"
39c0884fa9dfa4bf3e2464f41480e240ad7db4eded8a5b1ced54c772956746e1,data/brain_tumor/Testing/notumor/Te-no_0017.jpg,test,tumor,tumor_notumor,"test,train"
39c0884fa9dfa4bf3e2464f41480e240ad7db4eded8a5b1ced54c772956746e1,data/brain_tumor/Training/notumor/Tr-no_1159.jpg,train,tumor,tumor_notumor,"test,train"
4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,data/brain_tumor/Testing/notumor/Te-no_0018.jpg,test,tumor,tumor_notumor,"test,train"
4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,data/brain_tumor/Testing/notumor/Te-no_0070.jpg,test,tumor,tumor_notumor,"test,train"
4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,data/brain_tumor/Training/notumor/Tr-no_0334.jpg,train,tumor,tumor_notumor,"test,train"
4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,data/brain_tumor/Training/notumor/Tr-no_0974.jpg,train,tumor,tumor_notumor,"test,train"
7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,data/brain_tumor/Testing/notumor/Te-no_0019.jpg,test,tumor,tumor_notumor,"test,train"
7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,data/brain_tumor/Testing/notumor/Te-no_0062.jpg,test,tumor,tumor_notumor,"test,train"
7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,data/brain_tumor/Testing/notumor/Te-no_0073.jpg,test,tumor,tumor_notumor,"test,train"
7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,data/brain_tumor/Training/notumor/Tr-no_0325.jpg,train,tumor,tumor_notumor,"test,train"
7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,data/brain_tumor/Training/notumor/Tr-no_0336.jpg,train,tumor,tumor_notumor,"test,train"
7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,data/brain_tumor/Training/notumor/Tr-no_1183.jpg,train,tumor,tumor_notumor,"test,train"
9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,data/brain_tumor/Testing/notumor/Te-no_0021.jpg,test,tumor,tumor_notumor,"test,train,val"
9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,data/brain_tumor/Testing/notumor/Te-no_0072.jpg,test,tumor,tumor_notumor,"test,train,val"
9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,data/brain_tumor/Training/notumor/Tr-no_0978.jpg,train,tumor,tumor_notumor,"test,train,val"
9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,data/brain_tumor/Training/notumor/Tr-no_0335.jpg,val,tumor,tumor_notumor,"test,train,val"
9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,data/brain_tumor/Training/notumor/Tr-no_0394.jpg,val,tumor,tumor_notumor,"test,train,val"
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,data/brain_tumor/Testing/notumor/Te-no_0022.jpg,test,tumor,tumor_notumor,"test,train"
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,data/brain_tumor/Testing/notumor/Te-no_0075.jpg,test,tumor,tumor_notumor,"test,train"
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,data/brain_tumor/Training/notumor/Tr-no_0069.jpg,train,tumor,tumor_notumor,"test,train"
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,data/brain_tumor/Training/notumor/Tr-no_0338.jpg,train,tumor,tumor_notumor,"test,train"
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,data/brain_tumor/Training/notumor/Tr-no_1084.jpg,train,tumor,tumor_notumor,"test,train"
c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,data/brain_tumor/Testing/notumor/Te-no_0023.jpg,test,tumor,tumor_notumor,"test,train"
c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,data/brain_tumor/Training/notumor/Tr-no_0179.jpg,train,tumor,tumor_notumor,"test,train"
c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,data/brain_tumor/Training/notumor/Tr-no_1141.jpg,train,tumor,tumor_notumor,"test,train"
1fe1db4adc37442001e9e054e3a990efa31b7db7cdb0a3d2711afbf346f9094b,data/brain_tumor/Testing/notumor/Te-no_0024.jpg,test,tumor,tumor_notumor,"test,train"
1fe1db4adc37442001e9e054e3a990efa31b7db7cdb0a3d2711afbf346f9094b,data/brain_tumor/Training/notumor/Tr-no_0290.jpg,train,tumor,tumor_notumor,"test,train"
053a6036a57e58922ce011f713ddb44f78af390306aa055803e24338eb977075,data/brain_tumor/Testing/notumor/Te-no_0025.jpg,test,tumor,tumor_notumor,"test,train"
053a6036a57e58922ce011f713ddb44f78af390306aa055803e24338eb977075,data/brain_tumor/Training/notumor/Tr-no_0329.jpg,train,tumor,tumor_notumor,"test,train"
9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,data/brain_tumor/Testing/notumor/Te-no_0026.jpg,test,tumor,tumor_notumor,"test,val"
9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,data/brain_tumor/Training/notumor/Tr-no_0340.jpg,val,tumor,tumor_notumor,"test,val"
9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,data/brain_tumor/Training/notumor/Tr-no_1153.jpg,val,tumor,tumor_notumor,"test,val"
0ff6650a53df2b89b4e569a7490843229227db14f5fc46fe99afdc789d058796,data/brain_tumor/Testing/notumor/Te-no_0027.jpg,test,tumor,tumor_notumor,"test,train"
0ff6650a53df2b89b4e569a7490843229227db14f5fc46fe99afdc789d058796,data/brain_tumor/Training/notumor/Tr-no_1162.jpg,train,tumor,tumor_notumor,"test,train"
f3bbcbc551b2533f763091b8d11957d40118b57fe937c3b940f3f8b26098030f,data/brain_tumor/Testing/notumor/Te-no_0028.jpg,test,tumor,tumor_notumor,"test,train"
f3bbcbc551b2533f763091b8d11957d40118b57fe937c3b940f3f8b26098030f,data/brain_tumor/Training/notumor/Tr-no_0351.jpg,train,tumor,tumor_notumor,"test,train"
94721a1b47a80cb0533acdbac52f92ad7614d4685284b74b2a96914b038947a9,data/brain_tumor/Testing/notumor/Te-no_0029.jpg,test,tumor,tumor_notumor,"test,train"
94721a1b47a80cb0533acdbac52f92ad7614d4685284b74b2a96914b038947a9,data/brain_tumor/Testing/notumor/Te-no_0069.jpg,test,tumor,tumor_notumor,"test,train"
94721a1b47a80cb0533acdbac52f92ad7614d4685284b74b2a96914b038947a9,data/brain_tumor/Training/notumor/Tr-no_0333.jpg,train,tumor,tumor_notumor,"test,train"
76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,data/brain_tumor/Testing/notumor/Te-no_0030.jpg,test,tumor,tumor_notumor,"test,train"
76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,data/brain_tumor/Testing/notumor/Te-no_0065.jpg,test,tumor,tumor_notumor,"test,train"
76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,data/brain_tumor/Training/notumor/Tr-no_0328.jpg,train,tumor,tumor_notumor,"test,train"
76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,data/brain_tumor/Training/notumor/Tr-no_0362.jpg,train,tumor,tumor_notumor,"test,train"
76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,data/brain_tumor/Training/notumor/Tr-no_0977.jpg,train,tumor,tumor_notumor,"test,train"
4f2893125ab87fc6fcd6cd5388db893efeb9a1a30e59f942e7743144766c78f6,data/brain_tumor/Testing/notumor/Te-no_0032.jpg,test,tumor,tumor_notumor,"test,train"
4f2893125ab87fc6fcd6cd5388db893efeb9a1a30e59f942e7743144766c78f6,data/brain_tumor/Training/notumor/Tr-no_0384.jpg,train,tumor,tumor_notumor,"test,train"
4f2893125ab87fc6fcd6cd5388db893efeb9a1a30e59f942e7743144766c78f6,data/brain_tumor/Training/notumor/Tr-no_0989.jpg,train,tumor,tumor_notumor,"test,train"
06e6f334b7e990bd685265cea5af2b11410235f4a3baad476c964249310330f3,data/brain_tumor/Testing/notumor/Te-no_0033.jpg,test,tumor,tumor_notumor,"test,train"
06e6f334b7e990bd685265cea5af2b11410235f4a3baad476c964249310330f3,data/brain_tumor/Training/notumor/Tr-no_0070.jpg,train,tumor,tumor_notumor,"test,train"
08c04f3659f54e170fe84f98a8ed10a235809251d6ba7c5372f08c90421ce51e,data/brain_tumor/Testing/notumor/Te-no_0034.jpg,test,tumor,tumor_notumor,"test,train"
08c04f3659f54e170fe84f98a8ed10a235809251d6ba7c5372f08c90421ce51e,data/brain_tumor/Training/notumor/Tr-no_0080.jpg,train,tumor,tumor_notumor,"test,train"
19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,data/brain_tumor/Testing/notumor/Te-no_0035.jpg,test,tumor,tumor_notumor,"test,train"
19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,data/brain_tumor/Testing/notumor/Te-no_0081.jpg,test,tumor,tumor_notumor,"test,train"
19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,data/brain_tumor/Training/notumor/Tr-no_0091.jpg,train,tumor,tumor_notumor,"test,train"
19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,data/brain_tumor/Training/notumor/Tr-no_0345.jpg,train,tumor,tumor_notumor,"test,train"
19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,data/brain_tumor/Training/notumor/Tr-no_0985.jpg,train,tumor,tumor_notumor,"test,train"
5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,data/brain_tumor/Testing/notumor/Te-no_0036.jpg,test,tumor,tumor_notumor,"test,train"
5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,data/brain_tumor/Training/notumor/Tr-no_0102.jpg,train,tumor,tumor_notumor,"test,train"
5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,data/brain_tumor/Training/notumor/Tr-no_0968.jpg,train,tumor,tumor_notumor,"test,train"
220816d55783431f776d10ccd11ebda7aa823602de035f0f07d0d7cd780cfa0f,data/brain_tumor/Testing/notumor/Te-no_0037.jpg,test,tumor,tumor_notumor,"test,train"
220816d55783431f776d10ccd11ebda7aa823602de035f0f07d0d7cd780cfa0f,data/brain_tumor/Training/notumor/Tr-no_0113.jpg,train,tumor,tumor_notumor,"test,train"
220816d55783431f776d10ccd11ebda7aa823602de035f0f07d0d7cd780cfa0f,data/brain_tumor/Training/notumor/Tr-no_1093.jpg,train,tumor,tumor_notumor,"test,train"
df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,data/brain_tumor/Testing/notumor/Te-no_0039.jpg,test,tumor,tumor_notumor,"test,train"
df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,data/brain_tumor/Training/notumor/Tr-no_0124.jpg,train,tumor,tumor_notumor,"test,train"
df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,data/brain_tumor/Training/notumor/Tr-no_1094.jpg,train,tumor,tumor_notumor,"test,train"
6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,data/brain_tumor/Testing/notumor/Te-no_0040.jpg,test,tumor,tumor_notumor,"test,train"
6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,data/brain_tumor/Testing/notumor/Te-no_0052.jpg,test,tumor,tumor_notumor,"test,train"
6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,data/brain_tumor/Training/notumor/Tr-no_0135.jpg,train,tumor,tumor_notumor,"test,train"
6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,data/brain_tumor/Training/notumor/Tr-no_0257.jpg,train,tumor,tumor_notumor,"test,train"
6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,data/brain_tumor/Training/notumor/Tr-no_1096.jpg,train,tumor,tumor_notumor,"test,train"
6df56cc8a677bbc089ccb7f85e5f40b665a551aa28c7f2fffffcaddf521ed503,data/brain_tumor/Testing/notumor/Te-no_0041.jpg,test,tumor,tumor_notumor,"test,train"
6df56cc8a677bbc089ccb7f85e5f40b665a551aa28c7f2fffffcaddf521ed503,data/brain_tumor/Training/notumor/Tr-no_0146.jpg,train,tumor,tumor_notumor,"test,train"
7703b9670ac9265886cbf62735e2ff074c1507a654573807d0a8468a54c89dd7,data/brain_tumor/Testing/notumor/Te-no_0042.jpg,test,tumor,tumor_notumor,"test,train"
7703b9670ac9265886cbf62735e2ff074c1507a654573807d0a8468a54c89dd7,data/brain_tumor/Training/notumor/Tr-no_0157.jpg,train,tumor,tumor_notumor,"test,train"
7703b9670ac9265886cbf62735e2ff074c1507a654573807d0a8468a54c89dd7,data/brain_tumor/Training/notumor/Tr-no_1110.jpg,train,tumor,tumor_notumor,"test,train"
9251febacd510bc6ab8fdebb28ac58c8db217df4d5e8af285a99547b2d3b8584,data/brain_tumor/Testing/notumor/Te-no_0043.jpg,test,tumor,tumor_notumor,"test,train"
9251febacd510bc6ab8fdebb28ac58c8db217df4d5e8af285a99547b2d3b8584,data/brain_tumor/Training/notumor/Tr-no_0168.jpg,train,tumor,tumor_notumor,"test,train"
9251febacd510bc6ab8fdebb28ac58c8db217df4d5e8af285a99547b2d3b8584,data/brain_tumor/Training/notumor/Tr-no_1122.jpg,train,tumor,tumor_notumor,"test,train"
733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,data/brain_tumor/Testing/notumor/Te-no_0045.jpg,test,tumor,tumor_notumor,"test,train"
733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,data/brain_tumor/Testing/notumor/Te-no_0050.jpg,test,tumor,tumor_notumor,"test,train"
733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,data/brain_tumor/Testing/notumor/Te-no_0054.jpg,test,tumor,tumor_notumor,"test,train"
733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,data/brain_tumor/Training/notumor/Tr-no_0191.jpg,train,tumor,tumor_notumor,"test,train"
733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,data/brain_tumor/Training/notumor/Tr-no_0235.jpg,train,tumor,tumor_notumor,"test,train"
733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,data/brain_tumor/Training/notumor/Tr-no_0279.jpg,train,tumor,tumor_notumor,"test,train"
2c6470345e908770e6f61b6a2e55cc80288f8598149e3b4558a1d79dfdba6c4a,data/brain_tumor/Testing/notumor/Te-no_0046.jpg,test,tumor,tumor_notumor,"test,train"
2c6470345e908770e6f61b6a2e55cc80288f8598149e3b4558a1d79dfdba6c4a,data/brain_tumor/Training/notumor/Tr-no_0202.jpg,train,tumor,tumor_notumor,"test,train"
